timestamp,demand,hour,day_of_week,month,is_weekend,lag_1,lag_24,rolling_mean_24,rolling_std_24
2020-01-07 10:00:00,111.46536236649342,10,1,1,0,115.303404109536,102.24668284466937,99.67602507445578,15.054627140318296
2020-01-07 11:00:00,101.6046238119187,11,1,1,0,111.46536236649342,105.51919577608068,99.5129179092824,15.009706593007628
2020-01-07 12:00:00,109.32887255572372,12,1,1,0,101.6046238119187,94.68848143136958,100.12293420613047,15.10232722823748
2020-01-07 13:00:00,97.19278370250844,13,1,1,0,109.32887255572372,97.19158125112544,100.1229843082714,15.102317082614908
2020-01-07 14:00:00,84.0434825139868,14,1,1,0,97.19278370250844,85.402878828831,100.06634279515292,15.16235533416878
2020-01-07 15:00:00,89.1406324194382,15,1,1,0,84.0434825139868,93.60753640135675,99.88022179590631,15.272104473273746
2020-01-07 16:00:00,77.80608357317462,16,1,1,0,89.1406324194382,78.76322546263003,99.84034088384567,15.330783040248113
2020-01-07 17:00:00,84.61690649293091,17,1,1,0,77.80608357317462,79.07117589319027,100.07141299216819,15.043227820558544
2020-01-07 18:00:00,85.79297789503703,18,1,1,0,84.61690649293091,84.06758608684835,100.14330431750938,14.967351959329076
2020-01-07 19:00:00,76.57807188246007,19,1,1,0,85.79297789503703,74.52716189204885,100.2287589004432,14.819868471531707
2020-01-07 20:00:00,87.49637257053283,20,1,1,0,76.57807188246007,83.81679159733187,100.38207477432655,14.660880197097354
2020-01-07 21:00:00,87.92176901095155,21,1,1,0,87.49637257053283,92.3935781476812,100.1957493936295,14.794626400144805
2020-01-07 22:00:00,94.11030079997248,22,1,1,0,87.92176901095155,81.96258382719391,100.70190426749525,14.344667315792625
2020-01-07 23:00:00,104.30758401121926,23,1,1,0,94.11030079997248,95.74678839061106,101.0586040850206,14.322515215171588
2020-01-08 00:00:00,98.7730594199856,0,2,1,0,104.30758401121926,101.29941397124207,100.95333931205158,14.329950327471161
2020-01-08 01:00:00,101.40770008026296,1,2,1,0,98.7730594199856,109.08549526093697,100.6334311795235,14.225834202072537
2020-01-08 02:00:00,105.55242785187228,2,2,1,0,101.40770008026296,103.81524644560947,100.7058137381178,14.247131045097037
2020-01-08 03:00:00,110.06308419890372,3,2,1,0,105.55242785187228,107.53985255830952,100.81094838980921,14.30893037380107
2020-01-08 04:00:00,116.93499952861822,4,2,1,0,110.06308419890372,119.93021590377325,100.6861477075111,14.147070773749157
2020-01-08 05:00:00,121.02427639986458,5,2,1,0,116.93499952861822,120.80343989194728,100.69534922867432,14.160789504247143
2020-01-08 06:00:00,121.38345399665008,6,2,1,0,121.02427639986458,121.25246425172938,100.70080713471266,14.169080010195831
2020-01-08 07:00:00,123.45443277096147,7,2,1,0,121.38345399665008,121.05075757326624,100.80096026794996,14.326793556211916
2020-01-08 08:00:00,117.38551753507836,8,2,1,0,123.45443277096147,113.92038446779635,100.94534081242004,14.48138124487332
2020-01-08 09:00:00,121.40980600951758,9,2,1,0,117.38551753507836,115.303404109536,101.1997742249193,14.794866831543155
2020-01-08 10:00:00,108.67671583381023,10,2,1,0,121.40980600951758,111.46536236649342,101.08358061939082,14.72150789474568
2020-01-08 11:00:00,118.77722673499864,11,2,1,0,108.67671583381023,101.6046238119187,101.79910574118581,15.158769131005917
2020-01-08 12:00:00,103.12833673882514,12,2,1,0,118.77722673499864,109.32887255572372,101.54075008214836,15.077478164309927
2020-01-08 13:00:00,90.5378313158681,13,2,1,0,103.12833673882514,97.19278370250844,101.26346039937171,15.22142663055185
2020-01-08 14:00:00,84.64553750969448,14,2,1,0,90.5378313158681,84.0434825139868,101.28854602419285,15.192281620528991
2020-01-08 15:00:00,88.27022645248499,15,2,1,0,84.64553750969448,89.1406324194382,101.25227910890315,15.223548623395937
2020-01-08 16:00:00,81.56217799768197,16,2,1,0,88.27022645248499,77.80608357317462,101.4087830432576,14.989541433598411
2020-01-08 17:00:00,84.25148594467912,17,2,1,0,81.56217799768197,84.61690649293091,101.39355718708045,15.007514446417265
2020-01-08 18:00:00,82.36618812286773,18,2,1,0,84.25148594467912,85.79297789503703,101.25077427990674,15.177729220973177
2020-01-08 19:00:00,80.31733891093425,19,2,1,0,82.36618812286773,76.57807188246007,101.40657707275982,14.93062735442898
2020-01-08 20:00:00,78.44552333396919,20,2,1,0,80.31733891093425,87.49637257053283,101.02945835456967,15.404045937133244
2020-01-08 21:00:00,78.28362825283975,21,2,1,0,78.44552333396919,87.92176901095155,100.627869156315,15.878940404133322
2020-01-08 22:00:00,87.76742523966493,22,2,1,0,78.28362825283975,94.11030079997248,100.36358267463554,16.044060524235388
2020-01-08 23:00:00,99.10561306956689,23,2,1,0,87.76742523966493,104.30758401121926,100.1468338854,16.02358725578125
2020-01-09 00:00:00,101.07046872065098,0,3,1,0,99.10561306956689,98.7730594199856,100.24255927292774,16.021885766900578
2020-01-09 01:00:00,98.94768700849032,1,3,1,0,101.07046872065098,101.40770008026296,100.14005872827055,16.021976659163084
2020-01-09 02:00:00,110.86590462925592,2,3,1,0,98.94768700849032,105.55242785187228,100.36145359399485,16.136320877771823
2020-01-09 03:00:00,116.06872252237508,3,3,1,0,110.86590462925592,110.06308419890372,100.6116885241395,16.338609147510404
2020-01-09 04:00:00,112.90122089468306,4,3,1,0,116.06872252237508,116.93499952861822,100.44361441439219,16.18340209048393
2020-01-09 05:00:00,120.087142055509,5,3,1,0,112.90122089468306,121.02427639986458,100.40456715004404,16.132637068468174
2020-01-09 06:00:00,120.29104359223,6,3,1,0,120.087142055509,121.38345399665008,100.35905004985989,16.072301370094298
2020-01-09 07:00:00,113.60366503662829,7,3,1,0,120.29104359223,123.45443277096147,99.94860139426267,15.574943547048957
2020-01-09 08:00:00,119.10944487743016,8,3,1,0,113.60366503662829,117.38551753507836,100.02043170019401,15.6625862398996
2020-01-09 09:00:00,116.94605825557215,9,3,1,0,119.10944487743016,121.40980600951758,99.83444221044626,15.422207686649365
2020-01-09 10:00:00,115.41525621587652,10,3,1,0,116.94605825557215,108.67671583381023,100.11521472636569,15.64984683033539
2020-01-09 11:00:00,110.44539116222492,11,3,1,0,115.41525621587652,118.77722673499864,99.76805491083347,15.306515532514084
2020-01-09 12:00:00,93.11165316021452,12,3,1,0,110.44539116222492,103.12833673882514,99.35069309505802,15.34741476210086
2020-01-09 13:00:00,90.13449389837405,13,3,1,0,93.11165316021452,90.5378313158681,99.33388736932909,15.357701981847697
2020-01-09 14:00:00,92.57517633604324,14,3,1,0,90.13449389837405,84.64553750969448,99.66428898709363,15.111282599565817
2020-01-09 15:00:00,88.4267941308301,15,3,1,0,92.57517633604324,88.27022645248499,99.67081264035801,15.106182767761547
2020-01-09 16:00:00,85.25473035584153,16,3,1,0,88.4267941308301,81.56217799768197,99.82466898861465,14.931522079275943
2020-01-09 17:00:00,99.94514092749225,17,3,1,0,85.25473035584153,84.25148594467912,100.4785712795652,14.558855744142534
2020-01-09 18:00:00,82.85445255346583,18,3,1,0,99.94514092749225,82.36618812286773,100.49891563084013,14.532763071231773
2020-01-09 19:00:00,86.35931167512162,19,3,1,0,82.85445255346583,80.31733891093425,100.75066449601458,14.21685918729431
2020-01-09 20:00:00,87.44950074177723,20,3,1,0,86.35931167512162,78.44552333396919,101.12583022133992,13.712518256853459
2020-01-09 21:00:00,89.11482063279806,21,3,1,0,87.44950074177723,78.28362825283975,101.57712990383821,13.0922689710022
2020-01-09 22:00:00,88.42365377679819,22,3,1,0,89.11482063279806,87.76742523966493,101.60447275955208,13.062825955590723
2020-01-09 23:00:00,98.61846520041598,23,3,1,0,88.42365377679819,99.10561306956689,101.5841749316708,13.067255388796376
2020-01-10 00:00:00,96.1358739273121,0,4,1,0,98.61846520041598,101.07046872065098,101.37856681528167,13.114426598433162
2020-01-10 01:00:00,103.99228786835022,1,4,1,0,96.1358739273121,98.94768700849032,101.58875851777583,13.114197886916877
2020-01-10 02:00:00,107.5731822608545,2,4,1,0,103.99228786835022,110.86590462925592,101.45156175242577,13.029876070852442
2020-01-10 03:00:00,114.5515063206625,3,4,1,0,107.5731822608545,116.06872252237508,101.38834441068775,12.959364020966186
2020-01-10 04:00:00,128.89380090905627,4,4,1,0,114.5515063206625,112.90122089468306,102.05470191128664,13.950354056038982
2020-01-10 05:00:00,109.9821905628226,5,4,1,0,128.89380090905627,120.087142055509,101.63366226575805,13.528562850203917
2020-01-10 06:00:00,123.43130095187256,6,4,1,0,109.9821905628226,120.29104359223,101.76450632240982,13.730534972527233
2020-01-10 07:00:00,111.25493716983314,7,4,1,0,123.43130095187256,113.60366503662829,101.66664266129334,13.650620830016912
2020-01-10 08:00:00,114.96084874674158,8,4,1,0,111.25493716983314,119.10944487743016,101.49378448918132,13.444854803134733
2020-01-10 09:00:00,119.58688860856782,9,4,1,0,114.96084874674158,116.94605825557215,101.6038190872228,13.586873212608893
2020-01-10 10:00:00,110.32140009547749,10,4,1,0,119.58688860856782,115.41525621587652,101.39157508220619,13.400245175643919
2020-01-10 11:00:00,99.7876570124039,11,4,1,0,110.32140009547749,110.44539116222492,100.94750282596362,13.263056391087694
2020-01-10 12:00:00,96.42348145370028,12,4,1,0,99.7876570124039,93.11165316021452,101.08549567152555,13.195039436725756
2020-01-10 13:00:00,98.22160784262306,13,4,1,0,96.42348145370028,90.13449389837405,101.42245875253592,13.005117499051357
2020-01-10 14:00:00,86.34816684141424,14,4,1,0,98.22160784262306,92.57517633604324,101.16300002359304,13.249126444166818
2020-01-10 15:00:00,86.94015732417895,15,4,1,0,86.34816684141424,88.4267941308301,101.1010568233159,13.314574087685864
2020-01-10 16:00:00,82.90735112383037,16,4,1,0,86.94015732417895,85.25473035584153,101.00324935531545,13.444033079991026
2020-01-10 17:00:00,77.42348173618954,17,4,1,0,82.90735112383037,99.94514092749225,100.06484688901116,14.2810577681586
2020-01-10 18:00:00,90.71972044662662,18,4,1,0,77.42348173618954,82.85445255346583,100.39256638455953,13.955479157562939
2020-01-10 19:00:00,83.85107858580868,19,4,1,0,90.71972044662662,86.35931167512162,100.28805667250482,14.074028829006632
2020-01-10 20:00:00,72.55377899102317,20,4,1,0,83.85107858580868,87.44950074177723,99.66740159955675,14.965056612991035
2020-01-10 21:00:00,86.79013595011618,21,4,1,0,72.55377899102317,89.11482063279806,99.57053973777833,15.043645168743636
2020-01-10 22:00:00,86.69106767615797,22,4,1,0,86.79013595011618,88.42365377679819,99.49834865025166,15.1035003657151
2020-01-10 23:00:00,99.08578577193076,23,4,1,0,86.69106767615797,98.61846520041598,99.51782034073143,15.102617897967717
2020-01-11 00:00:00,96.03739630783646,0,5,1,1,99.08578577193076,96.1358739273121,99.51371710658663,15.103590035924116
2020-01-11 01:00:00,104.60269869471576,1,5,1,1,96.03739630783646,103.99228786835022,99.53915089101851,15.111971280878102
2020-01-11 02:00:00,112.5249363949023,2,5,1,1,104.60269869471576,107.5731822608545,99.74547397993717,15.259511434079984
2020-01-11 03:00:00,118.47091159458148,3,5,1,1,112.5249363949023,114.5515063206625,99.90878253301713,15.444705297254462
2020-01-11 04:00:00,111.31902604040984,4,5,1,1,118.47091159458148,128.89380090905627,99.17650024682354,14.3914042428359
2020-01-11 05:00:00,117.6460103465766,5,5,1,1,111.31902604040984,109.9821905628226,99.49582607114661,14.722801709986156
2020-01-11 06:00:00,117.62527344419522,6,5,1,1,117.6460103465766,123.43130095187256,99.25390825832672,14.355525821721493
2020-01-11 07:00:00,116.0518703629128,7,5,1,1,117.62527344419522,111.25493716983314,99.45378047470506,14.561793158034522
2020-01-11 08:00:00,126.1477792770943,8,5,1,1,116.0518703629128,114.96084874674158,99.91990258013641,15.242874015115897
2020-01-11 09:00:00,116.16704417853568,9,5,1,1,126.1477792770943,119.58688860856782,99.7774090622184,15.06598783114433
2020-01-11 10:00:00,103.6955802283248,10,5,1,1,116.16704417853568,110.32140009547749,99.50133323442037,14.924416592225997
2020-01-11 11:00:00,109.76569063732416,11,5,1,1,103.6955802283248,99.7876570124039,99.91708463545872,15.070999381695728
